Date,Last Price - GN,,Date,Last Price - Demant,,Date,Last Price - S&P,,Date,Last Price - Sonova,,Dato,GN,Demant,S&P,Sonova
10/22/2021,"421,4",,10/22/2021,307,,10/18/2021,"4486,46",,10/25/2021,"379,7",,10/22/2021,"421,4",307,"4544,9","374,2"
10/21/2021,"416,6",,10/21/2021,"304,9",,10/15/2021,"4471,37",,10/22/2021,"374,2",,10/21/2021,"416,6","304,9","4549,78",375
10/20/2021,"420,2",,10/20/2021,"300,5",,10/14/2021,"4438,26",,10/21/2021,375,,10/20/2021,"420,2","300,5","4536,19","368,4"
10/19/2021,"416,2",,10/19/2021,291,,10/13/2021,"4363,8",,10/20/2021,"368,4",,10/19/2021,"416,2",291,"4519,63","364,2"
10/18/2021,"409,2",,10/18/2021,"291,4",,10/12/2021,"4350,65",,10/19/2021,"364,2",,10/18/2021,"409,2","291,4","4486,46","361,6"
10/15/2021,"413,8",,10/15/2021,"290,4",,10/11/2021,"4361,19",,10/18/2021,"361,6",,10/15/2021,"413,8","290,4","4471,37","359,6"
10/14/2021,"411,4",,10/14/2021,287,,10/8/2021,"4391,34",,10/15/2021,"359,6",,10/14/2021,"411,4",287,"4438,26","358,4"
10/13/2021,"414,3",,10/13/2021,"301,7",,10/7/2021,"4399,76",,10/14/2021,"358,4",,10/13/2021,"414,3","301,7","4363,8","355,2"
10/12/2021,415,,10/12/2021,295,,10/6/2021,"4363,55",,10/13/2021,"355,2",,10/12/2021,415,295,"4350,65",348
10/11/2021,"414,1",,10/11/2021,"292,7",,10/5/2021,"4345,72",,10/12/2021,348,,10/11/2021,"414,1","292,7","4361,19",345
10/8/2021,420,,10/8/2021,"294,5",,10/4/2021,"4300,46",,10/11/2021,345,,10/8/2021,420,"294,5","4391,34","340,1"
10/7/2021,"429,2",,10/7/2021,"307,1",,10/1/2021,"4357,04",,10/8/2021,"340,1",,10/7/2021,"429,2","307,1","4399,76","350,5"
10/6/2021,"432,2",,10/6/2021,"304,2",,9/30/2021,"4307,54",,10/7/2021,"350,5",,10/6/2021,"432,2","304,2","4363,55","344,9"
10/5/2021,"406,4",,10/5/2021,"306,4",,9/29/2021,"4359,46",,10/6/2021,"344,9",,10/5/2021,"406,4","306,4","4345,72","347,1"
10/4/2021,"437,2",,10/4/2021,"307,1",,9/28/2021,"4352,63",,10/5/2021,"347,1",,10/4/2021,"437,2","307,1","4300,46","344,8"
10/1/2021,"446,6",,10/1/2021,"317,3",,9/27/2021,"4443,11",,10/4/2021,"344,8",,10/1/2021,"446,6","317,3","4357,04","353,2"
9/30/2021,"445,1",,9/30/2021,"323,6",,9/24/2021,"4455,48",,10/1/2021,"353,2",,9/30/2021,"445,1","323,6","4307,54","355,2"
9/29/2021,"447,5",,9/29/2021,"325,3",,9/23/2021,"4448,98",,9/30/2021,"355,2",,9/29/2021,"447,5","325,3","4359,46","353,6"
9/28/2021,"446,2",,9/28/2021,333,,9/22/2021,"4395,64",,9/29/2021,"353,6",,9/28/2021,"446,2",333,"4352,63",353
9/27/2021,"465,1",,9/27/2021,334,,9/21/2021,"4354,19",,9/28/2021,353,,9/27/2021,"465,1",334,"4443,11","363,1"
9/24/2021,"474,2",,9/24/2021,347,,9/20/2021,"4357,73",,9/27/2021,"363,1",,9/24/2021,"474,2",347,"4455,48","373,3"
9/23/2021,"483,3",,9/23/2021,363,,9/17/2021,"4432,99",,9/24/2021,"373,3",,9/23/2021,"483,3",363,"4448,98","384,5"
9/22/2021,"480,8",,9/22/2021,"356,9",,9/16/2021,"4473,75",,9/23/2021,"384,5",,9/22/2021,"480,8","356,9","4395,64","381,2"
9/21/2021,"484,6",,9/21/2021,"354,7",,9/15/2021,"4480,7",,9/22/2021,"381,2",,9/21/2021,"484,6","354,7","4354,19","384,2"
9/20/2021,"474,9",,9/20/2021,"340,4",,9/14/2021,"4443,05",,9/21/2021,"384,2",,9/20/2021,"474,9","340,4","4357,73","374,9"
9/17/2021,485,,9/17/2021,"358,5",,9/13/2021,"4468,73",,9/20/2021,"374,9",,9/17/2021,485,"358,5","4432,99","379,2"
9/16/2021,"480,4",,9/16/2021,"356,7",,9/10/2021,"4458,58",,9/17/2021,"379,2",,9/16/2021,"480,4","356,7","4473,75",384
9/15/2021,"475,1",,9/15/2021,"350,7",,9/9/2021,"4493,28",,9/16/2021,384,,9/15/2021,"475,1","350,7","4480,7","372,7"
9/14/2021,"478,5",,9/14/2021,"359,6",,9/8/2021,"4514,07",,9/15/2021,"372,7",,9/14/2021,"478,5","359,6","4443,05","371,7"
9/13/2021,"470,2",,9/13/2021,"352,8",,9/7/2021,"4520,03",,9/14/2021,"371,7",,9/13/2021,"470,2","352,8","4468,73","358,2"
9/10/2021,480,,9/10/2021,"358,1",,9/3/2021,"4535,43",,9/13/2021,"358,2",,9/10/2021,480,"358,1","4458,58","361,3"
9/9/2021,"491,4",,9/9/2021,"358,8",,9/2/2021,"4536,95",,9/10/2021,"361,3",,9/9/2021,"491,4","358,8","4493,28","359,6"
9/8/2021,"499,5",,9/8/2021,"356,5",,9/1/2021,"4524,09",,9/9/2021,"359,6",,9/8/2021,"499,5","356,5","4514,07","363,5"
9/7/2021,496,,9/7/2021,"360,8",,8/31/2021,"4522,68",,9/8/2021,"363,5",,9/7/2021,496,"360,8","4520,03","367,3"
9/6/2021,"493,7",,9/6/2021,"364,1",,8/30/2021,"4528,79",,9/7/2021,"367,3",,9/6/2021,"493,7","364,1","4535,43","364,6"
9/3/2021,487,,9/3/2021,"364,9",,8/27/2021,"4509,37",,9/6/2021,"364,6",,9/3/2021,487,"364,9","4535,43","358,3"
9/2/2021,"487,4",,9/2/2021,"371,5",,8/26/2021,4470,,9/3/2021,"358,3",,9/2/2021,"487,4","371,5","4536,95","363,2"
9/1/2021,480,,9/1/2021,362,,8/25/2021,"4496,19",,9/2/2021,"363,2",,9/1/2021,480,362,"4524,09","358,4"
8/31/2021,"473,9",,8/31/2021,357,,8/24/2021,"4486,23",,9/1/2021,"358,4",,8/31/2021,"473,9",357,"4522,68",353
8/30/2021,"479,9",,8/30/2021,"358,4",,8/23/2021,"4479,53",,8/31/2021,353,,8/30/2021,"479,9","358,4","4528,79","359,4"
8/27/2021,"475,4",,8/27/2021,"356,4",,8/20/2021,"4441,67",,8/30/2021,"359,4",,8/27/2021,"475,4","356,4","4509,37","356,9"
8/26/2021,467,,8/26/2021,"354,6",,8/19/2021,"4405,8",,8/27/2021,"356,9",,8/26/2021,467,"354,6",4470,"351,8"
8/25/2021,"467,1",,8/25/2021,"354,7",,8/18/2021,"4400,27",,8/26/2021,"351,8",,8/25/2021,"467,1","354,7","4496,19","354,1"
8/24/2021,465,,8/24/2021,"354,2",,8/17/2021,"4448,08",,8/25/2021,"354,1",,8/24/2021,465,"354,2","4486,23","351,5"
8/23/2021,478,,8/23/2021,"359,5",,8/16/2021,"4479,71",,8/24/2021,"351,5",,8/23/2021,478,"359,5","4479,53","358,6"
8/20/2021,"468,3",,8/20/2021,"356,9",,8/13/2021,4468,,8/23/2021,"358,6",,8/20/2021,"468,3","356,9","4441,67","358,7"
8/19/2021,"473,5",,8/19/2021,350,,8/12/2021,"4460,83",,8/20/2021,"358,7",,8/19/2021,"473,5",350,"4405,8","354,9"
8/18/2021,540,,8/18/2021,"355,8",,8/11/2021,"4447,7",,8/19/2021,"354,9",,8/18/2021,540,"355,8","4400,27","361,5"
8/17/2021,533,,8/17/2021,353,,8/10/2021,"4436,75",,8/18/2021,"361,5",,8/17/2021,533,353,"4448,08","358,3"
8/16/2021,"518,8",,8/16/2021,348,,8/9/2021,"4432,35",,8/17/2021,"358,3",,8/16/2021,"518,8",348,"4479,71","358,9"
8/13/2021,524,,8/13/2021,"352,2",,8/6/2021,"4436,52",,8/16/2021,"358,9",,8/13/2021,524,"352,2",4468,360
8/12/2021,"528,8",,8/12/2021,"350,2",,8/5/2021,"4429,1",,8/13/2021,360,,8/12/2021,"528,8","350,2","4460,83","361,4"
8/11/2021,"549,2",,8/11/2021,"363,6",,8/4/2021,"4402,66",,8/12/2021,"361,4",,8/11/2021,"549,2","363,6","4447,7","357,3"
8/10/2021,"550,8",,8/10/2021,"370,3",,8/3/2021,"4423,15",,8/11/2021,"357,3",,8/10/2021,"550,8","370,3","4436,75","361,8"
8/9/2021,556,,8/9/2021,"378,7",,8/2/2021,"4387,16",,8/10/2021,"361,8",,8/9/2021,556,"378,7","4432,35","364,9"
8/6/2021,559,,8/6/2021,"376,4",,7/30/2021,"4395,26",,8/9/2021,"364,9",,8/6/2021,559,"376,4","4436,52","365,2"
8/5/2021,"563,8",,8/5/2021,"389,3",,7/29/2021,"4419,15",,8/6/2021,"365,2",,8/5/2021,"563,8","389,3","4429,1","369,5"
8/4/2021,"568,4",,8/4/2021,"389,8",,7/28/2021,"4400,64",,8/5/2021,"369,5",,8/4/2021,"568,4","389,8","4402,66","367,9"
8/3/2021,"566,6",,8/3/2021,"385,3",,7/27/2021,"4401,46",,8/4/2021,"367,9",,8/3/2021,"566,6","385,3","4423,15","360,2"
8/2/2021,"552,8",,8/2/2021,387,,7/26/2021,"4422,3",,8/3/2021,"360,2",,8/2/2021,"552,8",387,"4387,16","358,5"
7/30/2021,"549,6",,7/30/2021,"383,3",,7/23/2021,"4411,79",,8/2/2021,"358,5",,7/30/2021,"549,6","383,3","4395,26","355,9"
7/29/2021,"551,4",,7/29/2021,"379,4",,7/22/2021,"4367,48",,7/30/2021,"355,9",,7/29/2021,"551,4","379,4","4419,15","353,8"
7/28/2021,565,,7/28/2021,376,,7/21/2021,"4358,69",,7/29/2021,"353,8",,7/28/2021,565,376,"4400,64","353,4"
7/27/2021,"572,6",,7/27/2021,"366,4",,7/20/2021,"4323,06",,7/28/2021,"353,4",,7/27/2021,"572,6","366,4","4401,46","346,6"
7/26/2021,"574,4",,7/26/2021,"362,5",,7/19/2021,"4258,49",,7/27/2021,"346,6",,7/26/2021,"574,4","362,5","4422,3","347,7"
7/23/2021,"581,6",,7/23/2021,"367,7",,7/16/2021,"4327,16",,7/26/2021,"347,7",,7/23/2021,"581,6","367,7","4411,79","352,2"
7/22/2021,"577,6",,7/22/2021,"365,7",,7/15/2021,"4360,03",,7/23/2021,"352,2",,7/22/2021,"577,6","365,7","4367,48","349,5"
7/21/2021,"565,8",,7/21/2021,357,,7/14/2021,"4374,3",,7/22/2021,"349,5",,7/21/2021,"565,8",357,"4358,69","344,1"
7/20/2021,556,,7/20/2021,"347,3",,7/13/2021,"4369,21",,7/21/2021,"344,1",,7/20/2021,556,"347,3","4323,06","340,7"
7/19/2021,"562,6",,7/19/2021,"356,1",,7/12/2021,"4384,63",,7/20/2021,"340,7",,7/19/2021,"562,6","356,1","4258,49","343,9"
7/16/2021,"566,2",,7/16/2021,"352,3",,7/9/2021,"4369,55",,7/19/2021,"343,9",,7/16/2021,"566,2","352,3","4327,16","342,9"
7/15/2021,"563,6",,7/15/2021,"347,7",,7/8/2021,"4320,82",,7/16/2021,"342,9",,7/15/2021,"563,6","347,7","4360,03","346,8"
7/14/2021,575,,7/14/2021,"355,2",,7/7/2021,"4358,13",,7/15/2021,"346,8",,7/14/2021,575,"355,2","4374,3","340,9"
7/13/2021,"573,4",,7/13/2021,"352,9",,7/6/2021,"4343,54",,7/14/2021,"340,9",,7/13/2021,"573,4","352,9","4369,21","340,2"
7/12/2021,"568,2",,7/12/2021,352,,7/2/2021,"4352,34",,7/13/2021,"340,2",,7/12/2021,"568,2",352,"4384,63","339,2"
7/9/2021,"551,4",,7/9/2021,"337,1",,7/1/2021,"4319,94",,7/12/2021,"339,2",,7/9/2021,"551,4","337,1","4369,55","330,2"
7/8/2021,"582,6",,7/8/2021,"371,6",,6/30/2021,"4297,5",,7/9/2021,"330,2",,7/8/2021,"582,6","371,6","4320,82","355,3"
7/7/2021,"586,2",,7/7/2021,"377,6",,6/29/2021,"4291,8",,7/8/2021,"355,3",,7/7/2021,"586,2","377,6","4358,13","358,8"
7/6/2021,570,,7/6/2021,"366,4",,6/28/2021,"4290,61",,7/7/2021,"358,8",,7/6/2021,570,"366,4","4343,54","352,3"
7/5/2021,562,,7/5/2021,"359,5",,6/25/2021,"4280,7",,7/6/2021,"352,3",,7/5/2021,562,"359,5","4352,34","351,9"
7/2/2021,"561,2",,7/2/2021,"363,9",,6/24/2021,"4266,49",,7/5/2021,"351,9",,7/2/2021,"561,2","363,9","4352,34",354
7/1/2021,"556,4",,7/1/2021,"358,3",,6/23/2021,"4241,84",,7/2/2021,354,,7/1/2021,"556,4","358,3","4319,94","349,4"
6/30/2021,"547,8",,6/30/2021,353,,6/22/2021,"4246,44",,7/1/2021,"349,4",,6/30/2021,"547,8",353,"4297,5",348
6/29/2021,"556,8",,6/29/2021,"356,8",,6/21/2021,"4224,79",,6/30/2021,348,,6/29/2021,"556,8","356,8","4291,8","347,8"
6/28/2021,"556,2",,6/28/2021,"357,8",,6/18/2021,"4166,45",,6/29/2021,"347,8",,6/28/2021,"556,2","357,8","4290,61","345,5"
6/25/2021,"545,6",,6/25/2021,356,,6/17/2021,"4221,86",,6/28/2021,"345,5",,6/25/2021,"545,6",356,"4280,7","345,5"
6/24/2021,"546,6",,6/24/2021,353,,6/16/2021,"4223,7",,6/25/2021,"345,5",,6/24/2021,"546,6",353,"4266,49","341,7"
6/23/2021,"538,8",,6/23/2021,348,,6/15/2021,"4246,59",,6/24/2021,"341,7",,6/23/2021,"538,8",348,"4241,84","334,2"
6/22/2021,"550,8",,6/22/2021,348,,6/14/2021,"4255,15",,6/23/2021,"334,2",,6/22/2021,"550,8",348,"4246,44","335,3"
6/21/2021,536,,6/21/2021,"342,4",,6/11/2021,"4247,44",,6/22/2021,"335,3",,6/21/2021,536,"342,4","4224,79","332,7"
6/18/2021,"543,8",,6/18/2021,"347,8",,6/10/2021,"4239,18",,6/21/2021,"332,7",,6/18/2021,"543,8","347,8","4166,45","333,3"
6/17/2021,"539,6",,6/17/2021,351,,6/9/2021,"4219,55",,6/18/2021,"333,3",,6/17/2021,"539,6",351,"4221,86","329,7"
6/16/2021,"534,4",,6/16/2021,"350,6",,6/8/2021,"4227,26",,6/17/2021,"329,7",,6/16/2021,"534,4","350,6","4223,7","328,5"
6/15/2021,"534,6",,6/15/2021,"354,8",,6/7/2021,"4226,52",,6/16/2021,"328,5",,6/15/2021,"534,6","354,8","4246,59","330,8"
6/14/2021,"521,2",,6/14/2021,"343,8",,6/4/2021,"4229,89",,6/15/2021,"330,8",,6/14/2021,"521,2","343,8","4255,15","326,4"
6/11/2021,516,,6/11/2021,"341,7",,6/3/2021,"4192,85",,6/14/2021,"326,4",,6/11/2021,516,"341,7","4247,44",321
6/10/2021,"520,4",,6/10/2021,"340,2",,6/2/2021,"4208,12",,6/11/2021,321,,6/10/2021,"520,4","340,2","4239,18","321,2"
6/9/2021,"529,8",,6/9/2021,"343,2",,6/1/2021,"4202,04",,6/10/2021,"321,2",,6/9/2021,"529,8","343,2","4219,55","325,5"
6/8/2021,"515,4",,6/8/2021,"348,6",,5/28/2021,"4204,11",,6/9/2021,"325,5",,6/8/2021,"515,4","348,6","4227,26","320,2"
6/7/2021,"507,2",,6/7/2021,"348,6",,5/27/2021,"4200,88",,6/8/2021,"320,2",,6/7/2021,"507,2","348,6","4226,52","325,3"
6/4/2021,"505,8",,6/4/2021,"345,3",,5/26/2021,"4195,99",,6/7/2021,"325,3",,6/4/2021,"505,8","345,3","4229,89","315,8"
6/3/2021,"500,4",,6/3/2021,"339,6",,5/25/2021,"4188,13",,6/4/2021,"315,8",,6/3/2021,"500,4","339,6","4192,85",313
6/2/2021,"506,8",,6/2/2021,"338,1",,5/24/2021,"4197,05",,6/3/2021,313,,6/2/2021,"506,8","338,1","4208,12","311,4"
6/1/2021,520,,6/1/2021,"336,9",,5/21/2021,"4155,86",,6/2/2021,"311,4",,6/1/2021,520,"336,9","4202,04","316,3"
5/31/2021,517,,5/31/2021,"333,6",,5/20/2021,"4159,12",,6/1/2021,"316,3",,5/31/2021,517,"333,6","4204,11","319,8"
5/28/2021,519,,5/28/2021,"326,1",,5/19/2021,"4115,68",,5/31/2021,"319,8",,5/28/2021,519,"326,1","4204,11","318,9"
5/27/2021,512,,5/27/2021,"316,5",,5/18/2021,"4127,83",,5/28/2021,"318,9",,5/27/2021,512,"316,5","4200,88","311,1"
5/26/2021,520,,5/26/2021,320,,5/17/2021,"4163,29",,5/27/2021,"311,1",,5/26/2021,520,320,"4195,99","312,1"
5/25/2021,"514,8",,5/25/2021,"314,4",,5/14/2021,"4173,85",,5/26/2021,"312,1",,5/25/2021,"514,8","314,4","4188,13","312,8"
5/21/2021,515,,5/21/2021,"310,4",,5/13/2021,"4112,5",,5/25/2021,"312,8",,5/21/2021,515,"310,4","4155,86","311,5"
5/20/2021,"503,6",,5/20/2021,"305,5",,5/12/2021,"4063,04",,5/21/2021,"311,5",,5/20/2021,"503,6","305,5","4159,12","297,4"
5/19/2021,"491,4",,5/19/2021,301,,5/11/2021,"4152,1",,5/20/2021,"297,4",,5/19/2021,"491,4",301,"4115,68",296
5/18/2021,"496,9",,5/18/2021,"307,1",,5/10/2021,"4188,43",,5/19/2021,296,,5/18/2021,"496,9","307,1","4127,83","290,8"
5/17/2021,"490,1",,5/17/2021,298,,5/7/2021,"4232,6",,5/18/2021,"290,8",,5/17/2021,"490,1",298,"4163,29","260,8"
5/12/2021,"475,1",,5/12/2021,"298,7",,5/6/2021,"4201,62",,5/17/2021,"260,8",,5/12/2021,"475,1","298,7","4063,04","254,9"
5/11/2021,"486,9",,5/11/2021,303,,5/5/2021,"4167,59",,5/14/2021,"255,6",,5/11/2021,"486,9",303,"4152,1","258,1"
5/10/2021,504,,5/10/2021,"315,7",,5/4/2021,"4164,66",,5/12/2021,"254,9",,5/10/2021,504,"315,7","4188,43","265,8"
5/7/2021,520,,5/7/2021,324,,5/3/2021,"4192,66",,5/11/2021,"258,1",,5/7/2021,520,324,"4232,6",273
5/6/2021,"505,8",,5/6/2021,"318,8",,4/30/2021,"4181,17",,5/10/2021,"265,8",,5/6/2021,"505,8","318,8","4201,62","267,9"
5/5/2021,"543,2",,5/5/2021,"327,5",,4/29/2021,"4211,47",,5/7/2021,273,,5/5/2021,"543,2","327,5","4167,59","274,1"
5/4/2021,"541,4",,5/4/2021,"313,3",,4/28/2021,"4183,18",,5/6/2021,"267,9",,5/4/2021,"541,4","313,3","4164,66",271
5/3/2021,"566,2",,5/3/2021,"309,7",,4/27/2021,"4186,72",,5/5/2021,"274,1",,5/3/2021,"566,2","309,7","4192,66","273,5"
4/29/2021,"558,4",,4/29/2021,"310,2",,4/26/2021,"4187,62",,5/4/2021,271,,4/29/2021,"558,4","310,2","4211,47","270,3"
4/28/2021,"558,2",,4/28/2021,"310,5",,4/23/2021,"4180,17",,5/3/2021,"273,5",,4/28/2021,"558,2","310,5","4183,18","267,5"
4/27/2021,"566,8",,4/27/2021,"310,6",,4/22/2021,"4134,98",,4/30/2021,"270,1",,4/27/2021,"566,8","310,6","4186,72","269,9"
4/26/2021,"563,6",,4/26/2021,"312,3",,4/21/2021,"4173,42",,4/29/2021,"270,3",,4/26/2021,"563,6","312,3","4187,62","269,5"
4/23/2021,"559,6",,4/23/2021,"311,4",,4/20/2021,"4134,94",,4/28/2021,"267,5",,4/23/2021,"559,6","311,4","4180,17","270,4"
4/22/2021,"554,8",,4/22/2021,"311,1",,4/19/2021,"4163,26",,4/27/2021,"269,9",,4/22/2021,"554,8","311,1","4134,98","269,7"
4/21/2021,541,,4/21/2021,"305,6",,4/16/2021,"4185,47",,4/26/2021,"269,5",,4/21/2021,541,"305,6","4173,42","266,4"
4/20/2021,"531,4",,4/20/2021,"302,6",,4/15/2021,"4170,42",,4/23/2021,"270,4",,4/20/2021,"531,4","302,6","4134,94","266,2"
4/19/2021,535,,4/19/2021,305,,4/14/2021,"4124,66",,4/22/2021,"269,7",,4/19/2021,535,305,"4163,26","267,9"
4/16/2021,"545,2",,4/16/2021,"304,7",,4/13/2021,"4141,59",,4/21/2021,"266,4",,4/16/2021,"545,2","304,7","4185,47","265,1"
4/15/2021,"542,8",,4/15/2021,"297,7",,4/12/2021,"4127,99",,4/20/2021,"266,2",,4/15/2021,"542,8","297,7","4170,42","262,4"
4/14/2021,"538,8",,4/14/2021,"297,2",,4/9/2021,"4128,8",,4/19/2021,"267,9",,4/14/2021,"538,8","297,2","4124,66","262,4"
4/13/2021,532,,4/13/2021,"295,9",,4/8/2021,"4097,17",,4/16/2021,"265,1",,4/13/2021,532,"295,9","4141,59","262,7"
4/12/2021,"515,8",,4/12/2021,"291,1",,4/7/2021,"4079,95",,4/15/2021,"262,4",,4/12/2021,"515,8","291,1","4127,99","260,1"
4/9/2021,"525,2",,4/9/2021,"289,8",,4/6/2021,"4073,94",,4/14/2021,"262,4",,4/9/2021,"525,2","289,8","4128,8","260,9"
4/8/2021,"517,8",,4/8/2021,"288,8",,4/5/2021,"4077,91",,4/13/2021,"262,7",,4/8/2021,"517,8","288,8","4097,17","258,3"
4/7/2021,"506,6",,4/7/2021,282,,4/1/2021,"4019,87",,4/12/2021,"260,1",,4/7/2021,"506,6",282,"4079,95","257,7"
4/6/2021,514,,4/6/2021,"279,4",,3/31/2021,"3972,89",,4/9/2021,"260,9",,4/6/2021,514,"279,4","4073,94","258,9"
3/31/2021,"499,4",,3/31/2021,"268,7",,3/30/2021,"3958,55",,4/8/2021,"258,3",,3/31/2021,"499,4","268,7","3972,89","250,4"
3/30/2021,494,,3/30/2021,"265,5",,3/29/2021,"3971,09",,4/7/2021,"257,7",,3/30/2021,494,"265,5","3958,55","251,9"
3/29/2021,"510,4",,3/29/2021,"267,1",,3/26/2021,"3974,54",,4/6/2021,"258,9",,3/29/2021,"510,4","267,1","3971,09","254,6"
3/26/2021,"507,6",,3/26/2021,"267,6",,3/25/2021,"3909,52",,4/1/2021,"255,3",,3/26/2021,"507,6","267,6","3974,54","256,2"
3/25/2021,"491,6",,3/25/2021,"260,4",,3/24/2021,"3889,14",,3/31/2021,"250,4",,3/25/2021,"491,6","260,4","3909,52","255,8"
3/24/2021,"488,1",,3/24/2021,"260,5",,3/23/2021,"3910,52",,3/30/2021,"251,9",,3/24/2021,"488,1","260,5","3889,14",253
3/23/2021,"491,8",,3/23/2021,"262,9",,3/22/2021,"3940,59",,3/29/2021,"254,6",,3/23/2021,"491,8","262,9","3910,52","252,6"
3/22/2021,"479,7",,3/22/2021,252,,3/19/2021,"3913,1",,3/26/2021,"256,2",,3/22/2021,"479,7",252,"3940,59","243,5"
3/19/2021,"474,7",,3/19/2021,"251,7",,3/18/2021,"3915,46",,3/25/2021,"255,8",,3/19/2021,"474,7","251,7","3913,1","242,7"
3/18/2021,"480,3",,3/18/2021,"257,9",,3/17/2021,"3974,12",,3/24/2021,253,,3/18/2021,"480,3","257,9","3915,46","246,3"
3/17/2021,"476,4",,3/17/2021,258,,3/16/2021,"3962,71",,3/23/2021,"252,6",,3/17/2021,"476,4",258,"3974,12","245,1"
3/16/2021,"487,6",,3/16/2021,"267,7",,3/15/2021,"3968,94",,3/22/2021,"243,5",,3/16/2021,"487,6","267,7","3962,71","248,2"
3/15/2021,"475,1",,3/15/2021,"257,7",,3/12/2021,"3943,34",,3/19/2021,"242,7",,3/15/2021,"475,1","257,7","3968,94","243,5"
3/12/2021,463,,3/12/2021,"251,6",,3/11/2021,"3939,34",,3/18/2021,"246,3",,3/12/2021,463,"251,6","3943,34","235,6"
3/11/2021,"471,7",,3/11/2021,"253,5",,3/10/2021,"3898,81",,3/17/2021,"245,1",,3/11/2021,"471,7","253,5","3939,34","235,9"
3/10/2021,"460,2",,3/10/2021,"247,7",,3/9/2021,"3875,44",,3/16/2021,"248,2",,3/10/2021,"460,2","247,7","3898,81","233,7"
3/9/2021,465,,3/9/2021,"243,7",,3/8/2021,"3821,35",,3/15/2021,"243,5",,3/9/2021,465,"243,7","3875,44","227,6"
3/8/2021,"452,5",,3/8/2021,"233,5",,3/5/2021,"3841,94",,3/12/2021,"235,6",,3/8/2021,"452,5","233,5","3821,35","221,4"
3/5/2021,"453,2",,3/5/2021,"234,4",,3/4/2021,"3768,47",,3/11/2021,"235,9",,3/5/2021,"453,2","234,4","3841,94","219,7"
3/4/2021,"474,7",,3/4/2021,"239,5",,3/3/2021,"3819,72",,3/10/2021,"233,7",,3/4/2021,"474,7","239,5","3768,47","224,5"
3/3/2021,"499,5",,3/3/2021,"247,9",,3/2/2021,"3870,29",,3/9/2021,"227,6",,3/3/2021,"499,5","247,9","3819,72","228,6"
3/2/2021,525,,3/2/2021,"261,3",,3/1/2021,"3901,82",,3/8/2021,"221,4",,3/2/2021,525,"261,3","3870,29","237,8"
3/1/2021,"527,6",,3/1/2021,"259,5",,2/26/2021,"3811,15",,3/5/2021,"219,7",,3/1/2021,"527,6","259,5","3901,82","235,3"
2/26/2021,518,,2/26/2021,"253,9",,2/25/2021,"3829,34",,3/4/2021,"224,5",,2/26/2021,518,"253,9","3811,15","232,8"
2/25/2021,"528,6",,2/25/2021,"258,8",,2/24/2021,"3925,43",,3/3/2021,"228,6",,2/25/2021,"528,6","258,8","3829,34","237,3"
2/24/2021,"521,8",,2/24/2021,"257,9",,2/23/2021,"3881,37",,3/2/2021,"237,8",,2/24/2021,"521,8","257,9","3925,43","237,4"
2/23/2021,"527,4",,2/23/2021,"251,4",,2/22/2021,"3876,5",,3/1/2021,"235,3",,2/23/2021,"527,4","251,4","3881,37","235,4"
2/22/2021,"542,8",,2/22/2021,"254,6",,2/19/2021,"3906,71",,2/26/2021,"232,8",,2/22/2021,"542,8","254,6","3876,5","240,6"
2/19/2021,"548,8",,2/19/2021,"258,6",,2/18/2021,"3913,97",,2/25/2021,"237,3",,2/19/2021,"548,8","258,6","3906,71","242,2"
2/18/2021,"548,2",,2/18/2021,"258,1",,2/17/2021,"3931,33",,2/24/2021,"237,4",,2/18/2021,"548,2","258,1","3913,97","241,9"
2/17/2021,"543,4",,2/17/2021,"262,9",,2/16/2021,"3932,59",,2/23/2021,"235,4",,2/17/2021,"543,4","262,9","3931,33",238
2/16/2021,549,,2/16/2021,"261,8",,2/12/2021,"3934,83",,2/22/2021,"240,6",,2/16/2021,549,"261,8","3932,59","240,4"
2/15/2021,559,,2/15/2021,"267,3",,2/11/2021,"3916,38",,2/19/2021,"242,2",,2/15/2021,559,"267,3","3934,83","240,7"
2/12/2021,"551,4",,2/12/2021,"265,3",,2/10/2021,"3909,88",,2/18/2021,"241,9",,2/12/2021,"551,4","265,3","3934,83","238,9"
2/11/2021,515,,2/11/2021,"256,5",,2/9/2021,"3911,23",,2/17/2021,238,,2/11/2021,515,"256,5","3916,38","232,3"
2/10/2021,"510,2",,2/10/2021,264,,2/8/2021,"3915,59",,2/16/2021,"240,4",,2/10/2021,"510,2",264,"3909,88","236,9"
2/9/2021,"514,8",,2/9/2021,"262,4",,2/5/2021,"3886,83",,2/15/2021,"240,7",,2/9/2021,"514,8","262,4","3911,23","233,7"
2/8/2021,"509,6",,2/8/2021,"234,8",,2/4/2021,"3871,74",,2/12/2021,"238,9",,2/8/2021,"509,6","234,8","3915,59","223,3"
2/5/2021,"507,6",,2/5/2021,"235,2",,2/3/2021,"3830,17",,2/11/2021,"232,3",,2/5/2021,"507,6","235,2","3886,83","224,2"
2/4/2021,"497,8",,2/4/2021,"231,2",,2/2/2021,"3826,31",,2/10/2021,"236,9",,2/4/2021,"497,8","231,2","3871,74","226,4"
2/3/2021,"491,6",,2/3/2021,"225,9",,2/1/2021,"3773,86",,2/9/2021,"233,7",,2/3/2021,"491,6","225,9","3830,17","221,4"
2/2/2021,"496,1",,2/2/2021,231,,1/29/2021,"3714,24",,2/8/2021,"223,3",,2/2/2021,"496,1",231,"3826,31","224,4"
